level;time;correct;attempt;PlayerType;PlayerName;PlayerAlias;PlayerSkill;GuesserType;GuesserName;GuesserAlias;GuesserSkill; 
DM-TokaraForest;2014-6-19 12:0:00;yes;88;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;89;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;90;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;91;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;92;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;93;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;94;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;95;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;78;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;79;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;96;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;80;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;81;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;82;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;83;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;97;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;98;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;99;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;84;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;85;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;86;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;100;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;87;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;88;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;89;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;101;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;90;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;102;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;103;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;22;bot;OvGUBot;Val;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;23;bot;OvGUBot;Val;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;24;bot;OvGUBot;Val;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;104;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;105;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;106;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;107;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;91;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;92;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;108;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;109;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;110;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;111;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;112;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;113;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;114;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;115;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;116;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;2;human;Xenija;Todd;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;1;bot;OvGUBot;Val;7;human;tmchojo;Moises;0;
DM-TokaraForest;2014-6-19 12:0:00;no;117;bot;OvGUBot;Val;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;42;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;1;human;tmchojo;Moises;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;2;human;tmchojo;Moises;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;43;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;44;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;45;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;46;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;47;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;6;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;48;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;7;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;49;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;8;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;50;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;93;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;51;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;52;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;9;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;53;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;54;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;10;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;94;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;95;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;121;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;96;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;97;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;11;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;1;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;2;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;3;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;4;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;5;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;6;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;7;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;8;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;9;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;10;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;11;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;12;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;13;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;14;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;15;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;16;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;17;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;18;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;19;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;12;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;20;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;21;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;55;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;116;human;tmchojo;Moises;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;13;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;14;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;15;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;22;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;16;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;33;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;23;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;34;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;17;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;24;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;18;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;19;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;122;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;25;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;20;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;26;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;27;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;28;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;4;bot;ADANN;Conrad;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;21;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;29;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;22;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;30;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;31;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;32;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;33;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;34;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;35;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;1;human;Juan_CVC;Daron;0;human;tmchojo;Moises;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;3;human;tmchojo;Moises;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;36;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;37;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;38;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;39;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;117;human;tmchojo;Moises;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;40;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;41;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;42;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;43;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;5;bot;ADANN;Conrad;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;44;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;6;bot;ADANN;Conrad;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;45;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;7;bot;ADANN;Conrad;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;46;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;8;bot;ADANN;Conrad;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;47;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;48;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;9;bot;ADANN;Conrad;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;1;bot;NizorBot;Hilario;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;3;human;tmchojo;Moises;0;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;4;human;tmchojo;Moises;0;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;5;human;tmchojo;Moises;0;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;6;human;tmchojo;Moises;0;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;23;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;3;bot;NizorBot;Hilario;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;7;human;tmchojo;Moises;0;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;10;bot;ADANN;Conrad;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;8;human;tmchojo;Moises;0;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;24;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;2;human;Juan_CVC;Daron;0;human;tmchojo;Moises;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;11;bot;ADANN;Conrad;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;12;bot;ADANN;Conrad;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;49;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;13;bot;ADANN;Conrad;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;50;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;4;epic;Thannis;Harold;1;human;Xenija;Todd;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;14;bot;ADANN;Conrad;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;51;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;7;bot;ADANN;Conrad;7;human;Xenija;Todd;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;52;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;53;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;54;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;55;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;56;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;57;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;58;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;59;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;25;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;26;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;15;bot;ADANN;Conrad;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;27;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;118;human;tmchojo;Moises;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;28;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;29;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;123;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;30;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;124;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;31;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;125;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;32;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;119;human;tmchojo;Moises;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;120;human;tmchojo;Moises;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;121;human;tmchojo;Moises;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;122;human;tmchojo;Moises;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;1;bot;MirrorBot;Aaron;6;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;13;bot;MirrorBot;Aaron;6;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;33;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;14;bot;MirrorBot;Aaron;6;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;15;bot;MirrorBot;Aaron;6;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;16;bot;MirrorBot;Aaron;6;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;17;bot;MirrorBot;Aaron;6;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;34;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;18;bot;MirrorBot;Aaron;6;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;19;bot;MirrorBot;Aaron;6;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;20;bot;MirrorBot;Aaron;6;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;21;bot;MirrorBot;Aaron;6;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;22;bot;MirrorBot;Aaron;6;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;3;human;Xenija;Todd;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;23;bot;MirrorBot;Aaron;6;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;56;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;4;human;Xenija;Todd;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;24;bot;MirrorBot;Aaron;6;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;3;human;Juan_CVC;Daron;0;human;tmchojo;Moises;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;35;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;25;bot;MirrorBot;Aaron;6;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;4;human;Juan_CVC;Daron;0;human;tmchojo;Moises;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;5;human;Juan_CVC;Daron;0;human;tmchojo;Moises;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;36;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;6;human;Juan_CVC;Daron;0;human;tmchojo;Moises;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;7;human;Juan_CVC;Daron;0;human;tmchojo;Moises;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;26;bot;MirrorBot;Aaron;6;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;60;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;61;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;62;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;63;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;64;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;65;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;66;epic;Thannis;Harold;1;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;98;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;99;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;100;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;101;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;102;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;16;bot;ADANN;Conrad;7;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;103;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;104;human;Player;Gilberto;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;13;bot;OvGUBot;Val;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;15;human;Player;Gilberto;0;epic;Thannis;Harold;1;
