level;time;correct;attempt;PlayerType;PlayerName;PlayerAlias;PlayerSkill;GuesserType;GuesserName;GuesserAlias;GuesserSkill; 
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;7;human;Player;August;0;bot;Gandalf;Rupert;7
DM-BP2-CALANDRAS;2014-6-24 12:21:00;no;1;human;tmchojo;Darrick;0;human;Player;August;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;no;6;human;Player;Ezekiel;0;bot;MirrorBot;Emil;6
DM-BP2-CALANDRAS;2014-6-24 12:21:00;no;7;human;Player;Ezekiel;0;bot;MirrorBot;Emil;6
DM-BP2-CALANDRAS;2014-6-24 12:21:00;no;8;human;Player;Ezekiel;0;bot;MirrorBot;Emil;6
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;2;human;tmchojo;Darrick;0;human;Player;August;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;3;human;tmchojo;Darrick;0;human;Player;August;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;1;bot;Gandalf;Rupert;7;human;Player;August;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;no;2;human;tmchojo;Darrick;0;bot;Gandalf;Rupert;7
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;3;human;tmchojo;Darrick;0;bot;Gandalf;Rupert;7
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;4;human;tmchojo;Darrick;0;bot;Gandalf;Rupert;7
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;1;human;tmchojo;Darrick;0;human;Player;Ezekiel;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;1;human;Player;Ezekiel;0;human;tmchojo;Darrick;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;2;human;Player;Ezekiel;0;human;tmchojo;Darrick;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;3;human;Player;Ezekiel;0;human;tmchojo;Darrick;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;4;human;Player;Ezekiel;0;human;tmchojo;Darrick;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;5;human;Player;Ezekiel;0;human;tmchojo;Darrick;0
