"level";"time";"correct";"attempt";"PlayerType";"PlayerName";"PlayerAlias";"PlayerSkill";"GuesserType";"GuesserName";"GuesserAlias";"GuesserSkill"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"1";"bot";"OvGUBot";"Ferdinand";"7";"bot";"CCBot";"Peter";"7"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"2";"bot";"OvGUBot";"Ferdinand";"7";"bot";"CCBot";"Peter";"7"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"3";"bot";"OvGUBot";"Ferdinand";"7";"bot";"CCBot";"Peter";"7"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"1";"bot";"ADANN";"Rufus";"7";"bot";"MirrorBot";"Willie";"6"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"2";"bot";"ADANN";"Rufus";"7";"bot";"MirrorBot";"Willie";"6"
"DM-Deck17";"2014-6-17 12:2:00";"no";"1";"human";"Player";"Lamar";"0";"human";"Xenija";"Chong";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"1";"bot";"ADANN";"Rufus";"7";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"10";"human";"tmchojo";"Marcel";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"1";"bot";"NizorBot";"Gaylord";"7";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"2";"human";"Player";"Lamar";"0";"human";"Player";"Dennis";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"11";"human";"tmchojo";"Marcel";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"12";"human";"tmchojo";"Marcel";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"13";"human";"tmchojo";"Marcel";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"1";"human";"Player";"Dennis";"0";"human";"Player";"Lamar";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"1";"epic";"Cleopatra";"Percy";"5";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"12";"human";"Player";"Dennis";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"13";"human";"Player";"Dennis";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"14";"human";"Player";"Dennis";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"22";"human";"tmchojo";"Marcel";"0";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"23";"human";"tmchojo";"Marcel";"0";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"24";"human";"tmchojo";"Marcel";"0";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"25";"human";"tmchojo";"Marcel";"0";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"26";"human";"tmchojo";"Marcel";"0";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"27";"human";"tmchojo";"Marcel";"0";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"1";"bot";"CCBot";"Stevie";"7";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"28";"human";"tmchojo";"Marcel";"0";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"2";"bot";"CCBot";"Stevie";"7";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"3";"bot";"CCBot";"Stevie";"7";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"29";"human";"tmchojo";"Marcel";"0";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"4";"human";"Player";"Lamar";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"5";"human";"Player";"Lamar";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"6";"human";"Player";"Lamar";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"7";"human";"Player";"Lamar";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"8";"human";"Player";"Lamar";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"9";"human";"Player";"Lamar";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"10";"human";"Player";"Lamar";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"11";"human";"Player";"Lamar";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"12";"human";"Player";"Lamar";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"13";"human";"Player";"Lamar";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"14";"human";"Player";"Lamar";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"1";"unknown";"unknown";"";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"2";"unknown";"unknown";"";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"3";"unknown";"unknown";"";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"4";"unknown";"unknown";"";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"5";"unknown";"unknown";"";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"6";"unknown";"unknown";"";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"7";"unknown";"unknown";"";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"8";"unknown";"unknown";"";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"9";"unknown";"unknown";"";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"1";"human";"tmchojo";"Marcel";"0";"human";"Player";"Lamar";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"1";"human";"Juan_CVC";"Xavier";"0";"human";"Player";"Dennis";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"1";"human";"tmchojo";"Marcel";"0";"bot";"CCBot";"Stevie";"7"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"2";"human";"tmchojo";"Marcel";"0";"human";"Player";"Lamar";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"1";"human";"Player";"Lamar";"0";"human";"tmchojo";"Marcel";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"2";"human";"Player";"Lamar";"0";"human";"tmchojo";"Marcel";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"2";"human";"tmchojo";"Marcel";"0";"bot";"CCBot";"Stevie";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"3";"human";"tmchojo";"Marcel";"0";"bot";"CCBot";"Stevie";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"4";"human";"tmchojo";"Marcel";"0";"bot";"CCBot";"Stevie";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"5";"human";"tmchojo";"Marcel";"0";"bot";"CCBot";"Stevie";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"6";"human";"tmchojo";"Marcel";"0";"bot";"CCBot";"Stevie";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"7";"human";"tmchojo";"Marcel";"0";"bot";"CCBot";"Stevie";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"8";"human";"tmchojo";"Marcel";"0";"bot";"CCBot";"Stevie";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"9";"human";"tmchojo";"Marcel";"0";"bot";"CCBot";"Stevie";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"10";"human";"tmchojo";"Marcel";"0";"bot";"CCBot";"Stevie";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"11";"human";"tmchojo";"Marcel";"0";"bot";"CCBot";"Stevie";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"2";"human";"Juan_CVC";"Xavier";"0";"human";"Player";"Dennis";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"2";"epic";"Cleopatra";"Percy";"5";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"3";"epic";"Cleopatra";"Percy";"5";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"1";"epic";"Cleopatra";"Percy";"5";"human";"Player";"Dennis";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"2";"epic";"Cleopatra";"Percy";"5";"human";"Player";"Dennis";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"3";"human";"Xenija";"Chong";"0";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"4";"human";"Xenija";"Chong";"0";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"1";"bot";"BotTracker";"Ambrose";"4";"human";"Xenija";"Chong";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"2";"human";"Xenija";"Chong";"0";"bot";"OvGUBot";"Ferdinand";"7"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"7";"bot";"OvGUBot";"Ferdinand";"7";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"8";"bot";"OvGUBot";"Ferdinand";"7";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"9";"bot";"OvGUBot";"Ferdinand";"7";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"1";"human";"Xenija";"Chong";"0";"bot";"BotTracker";"Ambrose";"4"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"2";"human";"Xenija";"Chong";"0";"bot";"BotTracker";"Ambrose";"4"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"1";"bot";"OvGUBot";"Ferdinand";"7";"human";"Xenija";"Chong";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"2";"bot";"OvGUBot";"Ferdinand";"7";"human";"Xenija";"Chong";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"3";"bot";"OvGUBot";"Ferdinand";"7";"human";"Xenija";"Chong";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"4";"bot";"BotTracker";"Ambrose";"4";"human";"Player";"Dennis";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"1";"epic";"Cleopatra";"Percy";"5";"human";"Player";"Lamar";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"4";"bot";"OvGUBot";"Ferdinand";"7";"human";"Xenija";"Chong";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"5";"bot";"OvGUBot";"Ferdinand";"7";"human";"Xenija";"Chong";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"6";"bot";"OvGUBot";"Ferdinand";"7";"human";"Xenija";"Chong";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"5";"human";"Xenija";"Chong";"0";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"6";"human";"Xenija";"Chong";"0";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"7";"human";"Xenija";"Chong";"0";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"1";"human";"Player";"Lamar";"0";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"2";"human";"Player";"Lamar";"0";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"3";"human";"Player";"Lamar";"0";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"10";"human";"Player";"Dennis";"0";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"1";"human";"Juan_CVC";"Xavier";"0";"human";"tmchojo";"Marcel";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"1";"bot";"NizorBot";"Gaylord";"7";"human";"tmchojo";"Marcel";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"10";"unknown";"unknown";"";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"14";"human";"tmchojo";"Marcel";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"11";"unknown";"unknown";"";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"15";"human";"Player";"Dennis";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"16";"human";"Player";"Dennis";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"9";"epic";"Cleopatra";"Percy";"5";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"10";"epic";"Cleopatra";"Percy";"5";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"11";"epic";"Cleopatra";"Percy";"5";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"12";"epic";"Cleopatra";"Percy";"5";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"13";"epic";"Cleopatra";"Percy";"5";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"14";"epic";"Cleopatra";"Percy";"5";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"15";"epic";"Cleopatra";"Percy";"5";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"1";"bot";"NizorBot";"Gaylord";"7";"bot";"BotTracker";"Ambrose";"4"
"DM-Deck17";"2014-6-17 12:2:00";"no";"15";"human";"tmchojo";"Marcel";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"16";"human";"tmchojo";"Marcel";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"17";"human";"tmchojo";"Marcel";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"18";"human";"tmchojo";"Marcel";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"1";"human";"tmchojo";"Marcel";"0";"human";"Xenija";"Chong";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"2";"human";"tmchojo";"Marcel";"0";"human";"Xenija";"Chong";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"3";"human";"tmchojo";"Marcel";"0";"human";"Xenija";"Chong";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"8";"human";"Xenija";"Chong";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"4";"human";"tmchojo";"Marcel";"0";"human";"Xenija";"Chong";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"9";"human";"Xenija";"Chong";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"19";"human";"tmchojo";"Marcel";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"10";"human";"Xenija";"Chong";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"15";"human";"Player";"Lamar";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"16";"human";"Player";"Lamar";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"3";"human";"Player";"Lamar";"0";"human";"Player";"Dennis";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"1";"human";"Xenija";"Chong";"0";"human";"tmchojo";"Marcel";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"2";"bot";"NizorBot";"Gaylord";"7";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"3";"bot";"NizorBot";"Gaylord";"7";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"4";"bot";"NizorBot";"Gaylord";"7";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"5";"bot";"NizorBot";"Gaylord";"7";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"6";"bot";"NizorBot";"Gaylord";"7";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"7";"bot";"NizorBot";"Gaylord";"7";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"8";"bot";"NizorBot";"Gaylord";"7";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"9";"bot";"NizorBot";"Gaylord";"7";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"1";"bot";"BotTracker";"Ambrose";"4";"human";"Player";"Lamar";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"2";"bot";"BotTracker";"Ambrose";"4";"human";"Player";"Lamar";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"3";"human";"Juan_CVC";"Xavier";"0";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"2";"bot";"NizorBot";"Gaylord";"7";"bot";"BotTracker";"Ambrose";"4"
"DM-Deck17";"2014-6-17 12:2:00";"no";"3";"bot";"NizorBot";"Gaylord";"7";"bot";"BotTracker";"Ambrose";"4"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"4";"bot";"MirrorBot";"Willie";"6";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"1";"human";"Xenija";"Chong";"0";"human";"Player";"Dennis";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"2";"human";"Xenija";"Chong";"0";"human";"Player";"Dennis";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"3";"human";"Xenija";"Chong";"0";"human";"Player";"Dennis";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"1";"bot";"OvGUBot";"Ferdinand";"7";"human";"Player";"Lamar";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"1";"human";"tmchojo";"Marcel";"0";"bot";"BotTracker";"Ambrose";"4"
"DM-Deck17";"2014-6-17 12:2:00";"no";"1";"bot";"MirrorBot";"Willie";"6";"human";"Xenija";"Chong";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"2";"bot";"MirrorBot";"Willie";"6";"human";"Xenija";"Chong";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"3";"bot";"MirrorBot";"Willie";"6";"human";"Xenija";"Chong";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"2";"bot";"OvGUBot";"Ferdinand";"7";"human";"Player";"Lamar";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"20";"human";"tmchojo";"Marcel";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"21";"human";"tmchojo";"Marcel";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"22";"human";"tmchojo";"Marcel";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"4";"epic";"Cleopatra";"Percy";"5";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"5";"epic";"Cleopatra";"Percy";"5";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"1";"human";"Player";"Dennis";"0";"bot";"BotTracker";"Ambrose";"4"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"2";"human";"Player";"Dennis";"0";"bot";"BotTracker";"Ambrose";"4"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"1";"human";"Juan_CVC";"Xavier";"0";"human";"Player";"Lamar";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"17";"human";"Player";"Lamar";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"3";"human";"Player";"Dennis";"0";"bot";"BotTracker";"Ambrose";"4"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"3";"human";"tmchojo";"Marcel";"0";"human";"Player";"Lamar";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"3";"human";"Player";"Lamar";"0";"human";"tmchojo";"Marcel";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"1";"bot";"MirrorBot";"Willie";"6";"bot";"BotTracker";"Ambrose";"4"
"DM-Deck17";"2014-6-17 12:2:00";"no";"2";"bot";"MirrorBot";"Willie";"6";"bot";"BotTracker";"Ambrose";"4"
"DM-Deck17";"2014-6-17 12:2:00";"no";"3";"bot";"MirrorBot";"Willie";"6";"bot";"BotTracker";"Ambrose";"4"
"DM-Deck17";"2014-6-17 12:2:00";"no";"3";"human";"tmchojo";"Marcel";"0";"bot";"MirrorBot";"Willie";"6"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"1";"human";"Player";"Dennis";"0";"human";"Xenija";"Chong";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"4";"human";"tmchojo";"Marcel";"0";"bot";"MirrorBot";"Willie";"6"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"2";"human";"Player";"Dennis";"0";"human";"Xenija";"Chong";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"5";"human";"tmchojo";"Marcel";"0";"bot";"MirrorBot";"Willie";"6"
"DM-Deck17";"2014-6-17 12:2:00";"no";"1";"unknown";"unknown";"";"0";"bot";"MirrorBot";"Willie";"6"
"DM-Deck17";"2014-6-17 12:2:00";"no";"2";"unknown";"unknown";"";"0";"bot";"MirrorBot";"Willie";"6"
"DM-Deck17";"2014-6-17 12:2:00";"no";"3";"unknown";"unknown";"";"0";"bot";"MirrorBot";"Willie";"6"
"DM-Deck17";"2014-6-17 12:2:00";"no";"17";"human";"Player";"Dennis";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"1";"bot";"NizorBot";"Gaylord";"7";"human";"Player";"Lamar";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"18";"human";"Player";"Dennis";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"2";"bot";"NizorBot";"Gaylord";"7";"human";"Player";"Lamar";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"19";"human";"Player";"Dennis";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"20";"human";"Player";"Dennis";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"11";"human";"Xenija";"Chong";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"12";"human";"Xenija";"Chong";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"13";"human";"Xenija";"Chong";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"14";"human";"Xenija";"Chong";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"18";"human";"Player";"Lamar";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"3";"bot";"NizorBot";"Gaylord";"7";"human";"Player";"Lamar";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"4";"bot";"NizorBot";"Gaylord";"7";"human";"Player";"Lamar";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"19";"human";"Player";"Lamar";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"20";"human";"Player";"Lamar";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"5";"bot";"NizorBot";"Gaylord";"7";"human";"Player";"Lamar";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"10";"bot";"NizorBot";"Gaylord";"7";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"11";"bot";"NizorBot";"Gaylord";"7";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"21";"human";"Player";"Lamar";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"12";"bot";"NizorBot";"Gaylord";"7";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"13";"bot";"NizorBot";"Gaylord";"7";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"12";"bot";"MirrorBot";"Willie";"6";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"22";"human";"Player";"Lamar";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"23";"human";"Player";"Lamar";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"1";"bot";"MirrorBot";"Willie";"6";"human";"Player";"Lamar";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"2";"bot";"MirrorBot";"Willie";"6";"human";"Player";"Lamar";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"24";"human";"Player";"Lamar";"0";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"3";"bot";"MirrorBot";"Willie";"6";"human";"Player";"Lamar";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"1";"bot";"OvGUBot";"Ferdinand";"7";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"yes";"2";"bot";"OvGUBot";"Ferdinand";"7";"human";"Juan_CVC";"Xavier";"0"
"DM-Deck17";"2014-6-17 12:2:00";"no";"8";"human";"Xenija";"Chong";"0";"bot";"ADANN";"Rufus";"7"
"DM-Deck17";"2014-6-17 12:2:00";"no";"9";"human";"Xenija";"Chong";"0";"bot";"ADANN";"Rufus";"7"
