level;time;correct;attempt;PlayerType;PlayerName;PlayerAlias;PlayerSkill;GuesserType;GuesserName;GuesserAlias;GuesserSkill; 
DM-TokaraForest;2014-6-26 12:5:00;yes;5;bot;ADANN;Noble;7;human;Player;Ronny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;6;bot;ADANN;Noble;7;human;Player;Ronny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;bot;OvGUBot;Man;7;human;Player;Ronny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;5;epic;Skakruk;Weldon;4;human;tmchojo;Benny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;6;epic;Skakruk;Weldon;4;human;tmchojo;Benny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;7;epic;Skakruk;Weldon;4;human;tmchojo;Benny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;bot;BotTracker;Marcos;4;human;Player;Malcolm;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;bot;ADANN;Noble;7;human;Player;Malcolm;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;human;Player;Malcolm;0;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;yes;2;human;Player;Malcolm;0;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;yes;3;human;Player;Malcolm;0;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;yes;4;human;Player;Malcolm;0;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;no;1;bot;ADANN;Noble;7;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;no;2;bot;ADANN;Noble;7;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;no;3;bot;ADANN;Noble;7;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;no;1;human;Player;Malcolm;0;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;no;2;human;Player;Malcolm;0;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;no;3;human;Player;Malcolm;0;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;yes;1;bot;BotTracker;Marcos;4;human;Player;Ronny;0
DM-TokaraForest;2014-6-26 12:5:00;no;4;human;Player;Malcolm;0;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;no;5;human;Player;Malcolm;0;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;no;6;human;Player;Malcolm;0;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;no;1;human;Player;Ronny;0;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;yes;4;human;Player;Ronny;0;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;human;Juan_CVC;Alphonse;0;human;Player;Ronny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;2;human;Juan_CVC;Alphonse;0;human;Player;Ronny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;epic;Skakruk;Weldon;4;bot;MirrorBot;Richard;5
DM-TokaraForest;2014-6-26 12:5:00;yes;2;epic;Skakruk;Weldon;4;bot;MirrorBot;Richard;5
DM-TokaraForest;2014-6-26 12:5:00;no;10;bot;NizorBot;Sean;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;11;bot;NizorBot;Sean;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;3;epic;Skakruk;Weldon;4;bot;MirrorBot;Richard;5
DM-TokaraForest;2014-6-26 12:5:00;no;12;bot;NizorBot;Sean;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;13;bot;NizorBot;Sean;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;bot;ADANN;Noble;7;human;tmchojo;Benny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;bot;OvGUBot;Man;7;human;Player;Malcolm;0
DM-TokaraForest;2014-6-26 12:5:00;yes;2;bot;OvGUBot;Man;7;human;Player;Malcolm;0
DM-TokaraForest;2014-6-26 12:5:00;yes;3;bot;OvGUBot;Man;7;human;Player;Malcolm;0
DM-TokaraForest;2014-6-26 12:5:00;yes;4;bot;OvGUBot;Man;7;human;Player;Malcolm;0
DM-TokaraForest;2014-6-26 12:5:00;yes;5;bot;OvGUBot;Man;7;human;Player;Malcolm;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;human;Xenija;Cortez;0;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;yes;1;bot;BotTracker;Marcos;4;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;yes;2;human;Xenija;Cortez;0;bot;BotTracker;Marcos;4
